originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
n4~8@WpoD,0,0,-2,0,0,0,-2,14.621136113274645,WDnpo48~@,-14.621136113274645,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,10,5,2,3
n2#0`Pigf,0,0,-2,0,0,0,-2,13.621136113274645,Pnigf20#`,-13.621136113274645,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,10,5,2,3
l&4\15HcH,0,0,-2,0,0,0,-2,14.621136113274645,HHlc415&\,-14.621136113274645,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,10,4,3,3
k!7]41uLB,0,0,-2,0,0,0,-2,14.621136113274645,LBku741!],-14.621136113274645,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,10,4,3,3
im5$aLn0V,0,0,-1,0,1,-1,-1,14.206098613995799,LViman50$,-14.206098613995799,0,0,1,0,-1,1,1,6,-6,6,-6,6,-6,10,6,2,2
i64h||HoL,0,0,-2,0,1,0,-1,14.621136113274645,HLiho64||,-14.621136113274645,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,10,5,2,3
g2=4q~7Kl,0,0,-3,0,0,0,-3,14.036173612553483,Kgql247=~,-14.036173612553483,0,0,3,0,0,0,3,6,-6,6,-6,6,-6,10,4,3,3
fv7/>8dGV,0,0,-1,0,0,0,-1,14.621136113274645,GVfvd78/>,-14.621136113274645,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,10,5,2,3
-f285~iMQ,1,-1,-2,0,0,0,-2,14.621136113274645,MQfi285-~,-14.621136113274645,-1,1,2,0,0,0,2,6,-6,6,-6,6,-6,10,4,3,3
f(5fCen6q,0,0,-1,1,1,0,1,12.884170519108437,Cffenq56(,-12.884170519108437,0,0,1,-1,-1,0,-1,6,-6,6,-6,6,-6,10,6,2,2
e01l^5H4^,0,0,-1,0,2,1,2,13.621136113274645,Hel0154^^,-13.621136113274645,0,0,1,0,-2,-1,-2,6,-6,6,-6,6,-6,10,3,4,3
e?1}pViVC,0,0,-2,0,0,0,-2,14.036173612553483,VVCepi1?},-14.036173612553483,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,10,6,1,3
-c87QWjJT,1,0,0,0,1,0,2,14.206098613995799,QWJTcj87-,-14.206098613995799,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,10,6,2,2
c544{3D6H,0,0,-1,-1,1,0,-1,12.884170519108437,DHc54436{,-12.884170519108437,0,0,1,1,-1,0,1,6,-6,6,-6,6,-6,10,3,5,2
c3}2025LT,0,0,-1,0,0,0,-1,12.884170519108437,LTc32025},-12.884170519108437,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,10,3,5,2
c^38R15De,0,0,-1,-1,1,-1,-2,14.206098613995799,RDce3815^,-14.206098613995799,0,0,1,1,-1,1,2,6,-6,6,-6,6,-6,10,4,4,2
b0e3.J~4N,0,0,-2,-1,1,1,-1,14.621136113274645,JNbe034.~,-14.621136113274645,0,0,2,1,-1,-1,1,9,-9,9,-9,9,-9,10,4,3,3
a738{L6(N,0,0,-2,-1,0,1,-2,13.621136113274645,LNa7386{(,-13.621136113274645,0,0,2,1,0,-1,2,6,-6,6,-6,6,-6,10,3,4,3
7>6jq;5QL,0,0,-2,0,0,0,-2,14.621136113274645,QLjq765>;,-14.621136113274645,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,10,4,3,3
6t2y*B2pc,0,0,-1,0,2,1,2,13.621136113274645,Btypc622*,-13.621136113274645,0,0,1,0,-2,-1,-2,12,-12,12,-12,12,-12,10,5,3,2
60v+03X5n,0,0,-1,0,1,0,0,12.884170519108437,Xvn60035+,-12.884170519108437,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,10,3,5,2
5h81(%YF0,0,0,-2,0,1,0,-1,13.621136113274645,YFh5810(%,-13.621136113274645,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,10,3,4,3
"5e1,{S4c7",0,0,-1,0,2,1,2,13.621136113274645,"Sec5147,{",-13.621136113274645,0,0,1,0,-2,-1,-2,9,-9,9,-9,9,-9,10,3,4,3
540?tnufQ,0,0,-1,1,0,0,0,13.621136113274645,Qtnuf540?,-13.621136113274645,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,10,5,3,2
53%i|UO6t,0,0,-2,0,1,1,0,14.621136113274645,UOit536%|,-14.621136113274645,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,10,4,3,3
5=1dw&y1K,0,0,-2,0,1,1,0,14.036173612553483,Kdwy511=&,-14.036173612553483,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,10,4,3,3
4ra%|QDTh,0,0,-1,0,0,0,-1,14.036173612553483,QDTrah4%|,-14.036173612553483,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,10,6,1,3
3x3`60OQM,0,0,-1,0,1,0,0,13.621136113274645,OQMx3360`,-13.621136113274645,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,10,4,4,2
"3wr-n,7EL",0,0,-2,0,0,0,-2,14.621136113274645,"ELwrn37-,",-14.621136113274645,0,0,2,0,0,0,2,9,-9,9,-9,9,-9,10,5,2,3
3f&{48D0C,0,0,-2,-1,1,0,-2,13.621136113274645,DCf3480&{,-13.621136113274645,0,0,2,1,-1,0,2,9,-9,9,-9,9,-9,10,3,4,3
30<bGEAYa,0,0,-1,0,0,0,-1,14.206098613995799,GEAYba30<,-14.206098613995799,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,10,6,2,2
3\f/ft3rK,0,0,-2,1,1,0,0,13.621136113274645,Kfftr33\/,-13.621136113274645,0,0,2,-1,-1,0,0,9,-9,9,-9,9,-9,10,5,2,3
2w=yq5Vr0,0,0,-1,0,1,1,1,13.621136113274645,Vwyqr250=,-13.621136113274645,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,10,5,3,2
2ps7-0!J8,0,0,-2,0,1,0,-1,13.621136113274645,Jps2708-!,-13.621136113274645,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,10,3,4,3
2'c8742N#,0,0,-1,0,1,0,0,12.299208018387276,Nc28742'#,-12.299208018387276,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,10,2,5,3
27:q2c@BU,0,0,-2,0,1,0,-1,14.621136113274645,BUqc272:@,-14.621136113274645,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,10,4,3,3
1t66@Ew0o,0,0,-1,0,2,0,1,13.621136113274645,Etwo1660@,-13.621136113274645,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,10,4,4,2
1r#dt/B57,0,0,-3,0,0,0,-3,14.036173612553483,Brdt157#/,-14.036173612553483,0,0,3,0,0,0,3,9,-9,9,-9,9,-9,10,4,3,3
1%d!2eNbi,0,0,-2,1,0,0,-1,13.621136113274645,Ndebi12%!,-13.621136113274645,0,0,2,-1,0,0,1,6,-6,6,-6,6,-6,10,5,2,3
1!x8t5U0c,0,0,-1,0,1,1,1,13.621136113274645,Uxtc1850!,-13.621136113274645,0,0,1,0,-1,-1,-1,12,-12,12,-12,12,-12,10,4,4,2
08p`]1HJG,0,0,-1,0,0,0,-1,14.036173612553483,HJGp081`],-14.036173612553483,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,10,4,3,3
087'ubSPO,0,0,-1,0,0,0,-1,14.621136113274645,SPOub087',-14.621136113274645,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,10,5,3,2
07+fA3+m6,0,0,-2,1,0,0,-1,13.621136113274645,Afm0736++,-13.621136113274645,0,0,2,-1,0,0,1,6,-6,6,-6,6,-6,10,3,4,3
02n&joGTw,0,0,-1,0,0,0,-1,14.206098613995799,GTnjow02&,-14.206098613995799,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,10,6,2,2
0^s4u77}E,0,0,-1,0,1,1,1,13.621136113274645,Esu0477^},-13.621136113274645,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,10,3,4,3
0${5v4eNU,0,0,-1,0,1,0,0,14.621136113274645,NUve054${,-14.621136113274645,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,10,4,3,3
=353sq'Fp,1,-1,-1,0,0,0,-1,14.036173612553483,Fsqp353=',-14.036173612553483,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,10,4,3,3
<x1&acS5W,1,-1,-2,0,1,0,-1,14.621136113274645,SWxac15<&,-14.621136113274645,-1,1,2,0,-1,0,1,9,-9,9,-9,9,-9,10,5,2,3
+uc73HJOH,1,0,0,0,1,0,2,14.206098613995799,HJOHuc73+,-14.206098613995799,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,10,6,2,2
`0l2|oN2t,1,-1,-1,1,2,0,2,14.036173612553483,Nlot022`|,-14.036173612553483,-1,1,1,-1,-2,0,-2,9,-9,9,-9,9,-9,10,4,3,3
_uu]3nmCD,1,-1,-2,0,0,1,-1,13.621136113274645,CDuunm3_],-13.621136113274645,-1,1,2,0,0,-1,1,6,-6,6,-6,6,-6,10,6,1,3
_b16XOWG|,1,-1,0,0,1,0,1,13.621136113274645,XOWGb16_|,-13.621136113274645,-1,1,0,0,-1,0,-1,6,-6,6,-6,6,-6,10,5,2,3
^>1p2J81R,1,-1,-1,-1,1,0,-1,13.621136113274645,JRp1281^>,-13.621136113274645,-1,1,1,1,-1,0,1,9,-9,9,-9,9,-9,10,3,4,3
]xw7a|fPM,1,-1,-2,0,1,1,0,13.621136113274645,PMxwaf7]|,-13.621136113274645,-1,1,2,0,-1,-1,0,9,-9,9,-9,9,-9,10,6,1,3
]i>0wlAeB,1,-1,-1,0,0,0,-1,13.621136113274645,ABiwle0]>,-13.621136113274645,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,10,6,1,3
\7al2:84Y,1,-1,-2,0,1,0,-1,13.621136113274645,Yal7284\:,-13.621136113274645,-1,1,2,0,-1,0,1,6,-6,6,-6,6,-6,10,3,4,3
[b6xXG;dL,1,-1,-1,1,1,0,1,14.036173612553483,XGLbxd6[;,-14.036173612553483,-1,1,1,-1,-1,0,-1,9,-9,9,-9,9,-9,10,6,1,3
[7q72QqPe,1,0,0,0,1,-1,1,14.621136113274645,QPqqe772[,-14.621136113274645,-1,0,0,0,-1,1,-1,6,-6,6,-6,6,-6,10,5,3,2
/ev6%4nsD,1,-1,-1,1,0,0,0,13.621136113274645,Devns64/%,-13.621136113274645,-1,1,1,-1,0,0,0,6,-6,6,-6,6,-6,10,5,2,3
*6m6wo<hS,1,-1,-1,1,1,0,1,13.621136113274645,Smwoh66*<,-13.621136113274645,-1,1,1,-1,-1,0,-1,9,-9,9,-9,9,-9,10,5,2,3
$fq5w=L5P,1,-1,-2,-1,2,0,-1,14.621136113274645,LPfqw55$=,-14.621136113274645,-1,1,2,1,-2,0,1,12,-12,12,-12,12,-12,10,5,2,3
!4n!W83vb,1,-1,-2,0,1,0,-1,14.036173612553483,Wnvb483!!,-14.036173612553483,-1,1,2,0,-1,0,1,9,-9,9,-9,9,-9,10,4,3,3
yo)rb1iS3#,0,0,-1,1,1,-1,0,14.75863963702458,Syorbi13)#,-14.75863963702458,0,0,1,-1,-1,1,0,6,-6,6,-6,6,-6,11,6,2,3
x702u;'KL5,0,0,-1,0,1,0,0,16.08056773191194,KLxu7025;',-16.08056773191194,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,11,4,4,3
v555_{mNl3,0,0,-1,1,0,0,0,15.49560523119078,Nvml5553_{,-15.49560523119078,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,11,4,4,3
u?l1a2BMa.,0,0,0,0,1,0,1,16.08056773191194,BMulaa12?.,-16.08056773191194,0,0,0,0,-1,0,-1,9,-9,9,-9,9,-9,11,6,2,3
t0pd3@2T0j,0,0,-1,0,2,0,1,15.080567731911941,Ttpdj0320@,-15.080567731911941,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,11,5,4,2
s61#7|JhVB,0,0,-1,0,0,0,-1,16.49560523119078,JVBsh617#|,-16.49560523119078,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,11,5,3,3
s#16lyHO2v,0,0,-1,0,1,0,0,16.08056773191194,HOslyv162#,-16.08056773191194,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,11,6,3,2
r.5[rR7OB3,0,0,-1,0,1,0,0,16.49560523119078,ROBrr573.[,-16.49560523119078,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,11,5,3,3
q80<U/C2mv,0,0,-1,-1,1,0,-1,16.49560523119078,UCqmv802</,-16.49560523119078,0,0,1,1,-1,0,1,9,-9,9,-9,9,-9,11,5,3,3
q5c.j@RYO4,0,0,-1,0,1,0,0,16.49560523119078,RYOqcj54.@,-16.49560523119078,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,11,6,2,3
p4d46&3TxY,0,0,-1,0,1,1,1,16.08056773191194,TYpdx4463&,-16.08056773191194,0,0,1,0,-1,-1,-1,6,-6,6,-6,6,-6,11,5,4,2
o-v2NvU-RW,0,0,-1,1,1,0,1,15.49560523119078,NURWovv2--,-15.49560523119078,0,0,1,-1,-1,0,-1,9,-9,9,-9,9,-9,11,7,1,3
o02-\40oY7,0,0,-1,1,1,0,1,14.75863963702458,Yoo02407-\,-14.75863963702458,0,0,1,-1,-1,0,-1,3,-3,3,-3,3,-3,11,3,5,3
md7-Y0d#Ah,0,0,-1,-1,1,1,0,16.08056773191194,YAmddh70-#,-16.08056773191194,0,0,1,1,-1,-1,0,9,-9,9,-9,9,-9,11,6,2,3
l531`uaJ2a,0,0,-2,1,1,1,1,15.080567731911941,Jluaa5312`,-15.080567731911941,0,0,2,-1,-1,-1,-1,6,-6,6,-6,6,-6,11,5,4,2
i'p46>5yEt,0,0,-1,1,0,0,0,15.49560523119078,Eipyt465'>,-15.49560523119078,0,0,1,-1,0,0,0,6,-6,6,-6,6,-6,11,5,3,3
h0t1/A0H1&,0,0,-1,-1,2,0,0,16.08056773191194,AHht0101/&,-16.08056773191194,0,0,1,1,-2,0,0,9,-9,9,-9,9,-9,11,4,4,3
f64)#4bOYm,0,0,-1,0,0,0,-1,16.49560523119078,OYfbm644)#,-16.49560523119078,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,11,5,3,3
f61s|d4F3/,0,0,-1,0,2,0,1,15.49560523119078,Ffsd6143|/,-15.49560523119078,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,11,4,4,3
b1{|p6LcTn,0,0,-1,0,1,0,0,16.08056773191194,LTbpcn16{|,-16.08056773191194,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,11,6,2,3
a\o6v5>Qo3,0,0,-2,0,1,1,0,15.49560523119078,Qaovo653\>,-15.49560523119078,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,11,5,3,3
8=7rg-obT6,0,0,-1,1,0,0,0,15.49560523119078,Trgob876=-,-15.49560523119078,0,0,1,-1,0,0,0,6,-6,6,-6,6,-6,11,5,3,3
8(2nx*rQty,0,0,-1,1,0,0,0,14.75863963702458,Qnxrty82(*,-14.75863963702458,0,0,1,-1,0,0,0,6,-6,6,-6,6,-6,11,6,2,3
7s74(u8Og(,0,0,-1,0,2,0,1,15.49560523119078,Osug7748((,-15.49560523119078,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,11,4,4,3
7qu^A5K3fI,0,0,-1,0,1,0,0,16.49560523119078,AKIquf753^,-16.49560523119078,0,0,1,0,-1,0,0,12,-12,12,-12,12,-12,11,6,3,2
7e0.0DdE^Q,0,0,-1,0,1,0,0,16.49560523119078,DEQed700.^,-16.49560523119078,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,11,5,3,3
7d!1q7:TDj,0,0,-2,0,1,0,-1,16.49560523119078,TDdqj717!:,-16.49560523119078,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,11,5,3,3
7^i4g6clBm,0,0,-1,1,1,1,2,14.75863963702458,Bigclm746^,-14.75863963702458,0,0,1,-1,-1,-1,-2,9,-9,9,-9,9,-9,11,6,3,2
6ohd?=uvEY,0,0,-1,0,0,0,-1,14.75863963702458,EYohduv6?=,-14.75863963702458,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,11,7,1,3
6n74\gK$Yh,0,0,-2,0,1,1,0,16.49560523119078,KYngh674\$,-16.49560523119078,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,11,5,3,3
6bmq'w0-SC,0,0,-2,0,0,0,-2,16.08056773191194,SCbmqw60'-,-16.08056773191194,0,0,2,0,0,0,2,9,-9,9,-9,9,-9,11,6,2,3
65c*w[1eI8,0,0,-1,1,1,1,2,15.49560523119078,Icwe6518*[,-15.49560523119078,0,0,1,-1,-1,-1,-2,9,-9,9,-9,9,-9,11,4,4,3
6=4f1h5L\O,0,0,-1,-1,1,1,0,16.08056773191194,LOfh6415=\,-16.08056773191194,0,0,1,1,-1,-1,0,12,-12,12,-12,12,-12,11,4,4,3
58c>b8qWJ;,0,0,0,0,1,0,1,16.49560523119078,WJcbq588>;,-16.49560523119078,0,0,0,0,-1,0,-1,9,-9,9,-9,9,-9,11,5,3,3
55]t{fTBwv,0,0,-2,0,0,0,-2,16.08056773191194,TBtfwv55]{,-16.08056773191194,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,11,6,2,3
4_8gn4U-FI,0,0,-1,0,1,0,0,16.49560523119078,UFIgn484_-,-16.49560523119078,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,11,5,3,3
4$thN6yVP:,0,0,0,0,1,0,1,16.49560523119078,NVPthy46$:,-16.49560523119078,0,0,0,0,-1,0,-1,6,-6,6,-6,6,-6,11,6,2,3
3mq4-4P0BC,0,0,-2,0,2,0,0,16.08056773191194,PBCmq3440-,-16.08056773191194,0,0,2,0,-2,0,0,9,-9,9,-9,9,-9,11,5,4,2
3a10eu~8O_,0,0,-1,0,1,0,0,15.49560523119078,Oaeu3108~_,-15.49560523119078,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,11,4,4,3
38y>$A2FNt,0,0,-1,0,1,1,1,16.49560523119078,AFNyt382>$,-16.49560523119078,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,11,5,3,3
3222?]1plE,0,0,-1,1,0,0,0,14.75863963702458,Epl32221?],-14.75863963702458,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,11,3,5,3
"2,/s63H8Dk",0,0,-1,-1,1,0,-1,16.08056773191194,"HDsk2638,/",-16.08056773191194,0,0,1,1,-1,0,1,9,-9,9,-9,9,-9,11,4,4,3
1x-204;60T,0,0,-2,0,0,0,-2,13.173677136303418,Tx120460-;,-13.173677136303418,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,11,2,6,3
1b#ndj7UC0,0,0,-2,0,1,0,-1,16.08056773191194,UCbndj170#,-16.08056773191194,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,11,6,3,2
112'3:d8E5,0,0,-1,0,1,1,1,13.173677136303418,Ed112385':,-13.173677136303418,0,0,1,0,-1,-1,-1,6,-6,6,-6,6,-6,11,2,6,3
1+d8#LGdSc,0,0,-2,0,0,0,-2,16.49560523119078,LGSddc18+#,-16.49560523119078,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,11,6,2,3
0k4l&aP5h:,0,0,-1,1,2,0,2,15.49560523119078,Pklah045&:,-15.49560523119078,0,0,1,-1,-2,0,-2,12,-12,12,-12,12,-12,11,5,3,3
0hd;48{RjC,0,0,-2,0,0,0,-2,16.49560523119078,RChdj048;{,-16.49560523119078,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,11,5,3,3
0bth^55^0Q,0,0,-2,0,0,0,-2,15.49560523119078,Qbth0550^^,-15.49560523119078,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,11,4,4,3
06e!l'5IvT,0,0,-1,0,0,0,-1,16.49560523119078,ITelv065!',-16.49560523119078,0,0,1,0,0,0,1,9,-9,9,-9,9,-9,11,5,3,3
=tm3m360Ph,1,0,-1,0,1,0,1,15.080567731911941,Ptmmh3360=,-15.080567731911941,-1,0,1,0,-1,0,-1,9,-9,9,-9,9,-9,11,5,4,2
|v7oh7K(AD,1,-1,-1,0,1,0,0,16.49560523119078,KADvoh77|(,-16.49560523119078,-1,1,1,0,-1,0,0,12,-12,12,-12,12,-12,11,6,2,3
`a0giYV8cx,1,0,-1,0,1,0,1,15.343602137745734,YVagicx08`,-15.343602137745734,-1,0,1,0,-1,0,-1,9,-9,9,-9,9,-9,11,7,2,2
_q785a3[Ie,1,-1,-1,0,1,0,0,15.49560523119078,Iqae7853_[,-15.49560523119078,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,11,4,4,3
^5k2u[V33B,1,-1,-1,-1,2,1,1,16.08056773191194,VBku5233^[,-16.08056773191194,-1,1,1,1,-2,-1,-1,12,-12,12,-12,12,-12,11,4,4,3
]fw2015hPy,1,0,-1,1,1,0,2,15.080567731911941,Pfwhy2015],-15.080567731911941,-1,0,1,-1,-1,0,-2,6,-6,6,-6,6,-6,11,5,4,2
]7jp_Ie7t8,1,-1,-1,0,1,1,1,15.49560523119078,Ijpet778]_,-15.49560523119078,-1,1,1,0,-1,-1,-1,9,-9,9,-9,9,-9,11,5,3,3
;75px]2RO7,1,-1,-1,0,1,0,0,16.08056773191194,ROpx7527;],-16.08056773191194,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,11,4,4,3
(hj:8oNhSk,1,-1,-1,0,0,0,-1,14.75863963702458,NShjohk8(:,-14.75863963702458,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,11,7,1,3
(ew<5PyBW3,1,-1,-1,0,1,-1,-1,16.49560523119078,PBWewy53(<,-16.49560523119078,-1,1,1,0,-1,1,1,6,-6,6,-6,6,-6,11,6,2,3
y6|37i>N6Ra,0,0,-2,-1,1,0,-2,18.08056773191194,NRyia6376|>,-18.08056773191194,0,0,2,1,-1,0,2,9,-9,9,-9,9,-9,12,5,4,3
w726_dE8Pg7,0,0,-1,0,1,0,0,17.343602137745734,EPwdg72687_,-17.343602137745734,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,12,5,5,2
v>bc8uM53&u,0,0,-1,1,1,-1,0,16.758639637024572,Mvbcuu853>&,-16.758639637024572,0,0,1,-1,-1,1,0,9,-9,9,-9,9,-9,12,6,3,3
u5;f<K3qHFW,0,0,-2,0,1,1,0,18.08056773191194,KHFWufq53;<,-18.08056773191194,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,12,7,2,3
"ruc4>7Q3,83",0,0,-2,0,1,0,-1,16.758639637024572,"Qruc47383>,",-16.758639637024572,0,0,2,0,-1,0,1,3,-3,3,-3,3,-3,12,4,5,3
qls52-20DBa,0,0,-1,0,0,0,-1,17.665530232633095,DBqlsa5220-,-17.665530232633095,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,12,6,4,2
o834%t05Y2^,0,0,-1,0,1,1,1,15.75863963702458,Yot834052%^,-15.75863963702458,0,0,1,0,-1,-1,-1,6,-6,6,-6,6,-6,12,3,6,3
n7d<4!XXmHg,0,0,-2,0,1,0,-1,18.08056773191194,XXHndmg74<!,-18.08056773191194,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,12,7,2,3
n77l#U.RtSa,0,0,-2,0,1,0,-1,18.08056773191194,URSnlta77#.,-18.08056773191194,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,12,7,2,3
mu4%d07X4F#,0,0,-1,-1,1,0,-1,18.08056773191194,XFmud4074%#,-18.08056773191194,0,0,1,1,-1,0,1,9,-9,9,-9,9,-9,12,5,4,3
l45;g1IBXe@,0,0,-1,0,1,0,0,18.49560523119078,IBXlge451;@,-18.49560523119078,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,12,6,3,3
l.exk3k@YSd,0,0,-2,0,1,-1,-2,15.75863963702458,YSlexkkd3.@,-15.75863963702458,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,12,8,1,3
k\vt3s[Ma0S,0,0,-2,-1,2,0,-1,17.343602137745734,MSkvtsa30\[,-17.343602137745734,0,0,2,1,-2,0,1,12,-12,12,-12,12,-12,12,7,2,3
i2&hh-4RJR7,0,0,-3,0,1,1,-1,18.49560523119078,RJRihh247&-,-18.49560523119078,0,0,3,0,-1,-1,1,6,-6,6,-6,6,-6,12,6,3,3
h7b#7!odtQJ,0,0,-2,0,1,0,-1,17.343602137745734,QJhbodt77#!,-17.343602137745734,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,12,7,2,3
g/y80Tc6GV-,0,0,-1,0,1,1,1,18.49560523119078,TGVgyc806/-,-18.49560523119078,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,12,6,3,3
e!08Jml!mdf,0,0,-2,0,0,1,-1,15.75863963702458,Jemlmdf08!!,-15.75863963702458,0,0,2,0,0,-1,1,6,-6,6,-6,6,-6,12,7,2,3
c=l77U8T1>f,0,0,-1,-1,1,1,0,18.08056773191194,UTclf7781=>,-18.08056773191194,0,0,1,1,-1,-1,0,12,-12,12,-12,12,-12,12,5,4,3
8y;7w>qL4XE,0,0,-3,0,1,1,-1,18.49560523119078,LXEywq874;>,-18.49560523119078,0,0,3,0,-1,-1,1,12,-12,12,-12,12,-12,12,6,3,3
8g!r3'E565S,0,0,-3,-1,1,1,-2,17.343602137745734,ESgr83565!',-17.343602137745734,0,0,3,1,-1,-1,2,12,-12,12,-12,12,-12,12,4,5,3
8ey8*4[QHDF,0,0,-2,0,1,0,-1,18.08056773191194,QHDFey884*[,-18.08056773191194,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,12,6,3,3
88m>k[k8oMt,0,0,-2,1,1,0,0,16.758639637024572,Mmkkot888>[,-16.758639637024572,0,0,2,-1,-1,0,0,12,-12,12,-12,12,-12,12,6,3,3
82&(u1nAtE4,0,0,-2,0,1,0,-1,18.08056773191194,AEunt8214&(,-18.08056773191194,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,12,5,4,3
7y44[^FY2E1,0,0,-2,0,2,0,0,16.758639637024572,FYEy74421[^,-16.758639637024572,0,0,2,0,-2,0,0,9,-9,9,-9,9,-9,12,4,5,3
72a.e`vdOJT,0,0,-2,0,0,0,-2,18.08056773191194,OJTaevd72.`,-18.08056773191194,0,0,2,0,0,0,2,9,-9,9,-9,9,-9,12,7,2,3
6524d+kA-fF,0,0,-2,1,0,0,-1,18.08056773191194,AFdkf6524+-,-18.08056773191194,0,0,2,-1,0,0,1,9,-9,9,-9,9,-9,12,5,4,3
6`bi_sMLf61,0,0,-2,0,0,0,-2,18.08056773191194,MLbisf661`_,-18.08056773191194,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,12,6,3,3
6?xj6lj7|RE,0,0,-2,0,1,0,-1,18.08056773191194,RExjlj667?|,-18.08056773191194,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,12,6,3,3
5r2b$ynAOEP,0,0,-1,0,1,0,0,17.665530232633095,AOEPrbyn52$,-17.665530232633095,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,12,8,2,2
55my<8`0sI7,0,0,-2,1,1,-1,-1,16.758639637024572,Imys55807<`,-16.758639637024572,0,0,2,-1,-1,1,1,6,-6,6,-6,6,-6,12,4,5,3
5|2t71Yk4&a,0,0,-1,0,1,0,0,16.758639637024572,Ytka52714|&,-16.758639637024572,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,12,4,5,3
