originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
p0h]lY/5b,0,1,-2,1,1,0,1,11.884170519108437,Yphlb05]/,-11.884170519108437,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,9,5,2,2
n4~8@WpoD,0,1,-2,0,0,0,-1,12.884170519108437,WDnpo48~@,-12.884170519108437,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,9,5,2,2
n2#0`Pigf,0,1,-2,0,0,0,-1,11.884170519108437,Pnigf20#`,-11.884170519108437,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,9,5,2,2
l&4\15HcH,0,1,-2,0,0,0,-1,12.884170519108437,HHlc415&\,-12.884170519108437,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,9,4,3,2
k!7]41uLB,0,1,-2,0,0,0,-1,12.884170519108437,LBku741!],-12.884170519108437,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,9,4,3,2
im5$aLn0V,0,0,-1,0,1,-1,-1,11.884170519108437,LViman50$,-11.884170519108437,0,0,1,0,-1,1,1,4,-4,4,-4,4,-4,9,6,2,1
i64h||HoL,0,1,-2,0,1,0,0,12.884170519108437,HLiho64||,-12.884170519108437,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,9,5,2,2
g2=4q~7Kl,0,1,-3,0,0,0,-2,12.299208018387276,Kgql247=~,-12.299208018387276,0,-1,3,0,0,0,2,4,-4,4,-4,4,-4,9,4,3,2
fv7/>8dGV,0,1,-1,0,0,0,0,12.884170519108437,GVfvd78/>,-12.884170519108437,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,9,5,2,2
-f285~iMQ,1,0,-2,0,0,0,-1,12.884170519108437,MQfi285-~,-12.884170519108437,-1,0,2,0,0,0,1,4,-4,4,-4,4,-4,9,4,3,2
f(5fCen6q,0,0,-1,1,1,0,1,10.562242424221068,Cffenq56(,-10.562242424221068,0,0,1,-1,-1,0,-1,4,-4,4,-4,4,-4,9,6,2,1
e01l^5H4^,0,1,-1,0,2,1,3,11.884170519108437,Hel0154^^,-11.884170519108437,0,-1,1,0,-2,-1,-3,6,-6,6,-6,6,-6,9,3,4,2
e?1}pViVC,0,1,-2,0,0,0,-1,12.299208018387276,VVCepi1?},-12.299208018387276,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,9,6,1,2
-c87QWjJT,1,0,0,0,1,0,2,11.884170519108437,QWJTcj87-,-11.884170519108437,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,9,6,2,1
c544{3D6H,0,0,-1,-1,1,0,-1,10.562242424221068,DHc54436{,-10.562242424221068,0,0,1,1,-1,0,1,4,-4,4,-4,4,-4,9,3,5,1
c3}2025LT,0,0,-1,0,0,0,-1,10.562242424221068,LTc32025},-10.562242424221068,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,9,3,5,1
c^38R15De,0,0,-1,-1,1,-1,-2,11.884170519108437,RDce3815^,-11.884170519108437,0,0,1,1,-1,1,2,4,-4,4,-4,4,-4,9,4,4,1
b0e3.J~4N,0,1,-2,-1,1,1,0,12.884170519108437,JNbe034.~,-12.884170519108437,0,-1,2,1,-1,-1,0,7,-7,7,-7,7,-7,9,4,3,2
a738{L6(N,0,1,-2,-1,0,1,-1,11.884170519108437,LNa7386{(,-11.884170519108437,0,-1,2,1,0,-1,1,4,-4,4,-4,4,-4,9,3,4,2
7>6jq;5QL,0,1,-2,0,0,0,-1,12.884170519108437,QLjq765>;,-12.884170519108437,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,9,4,3,2
6t2y*B2pc,0,0,-1,0,2,1,2,11.299208018387276,Btypc622*,-11.299208018387276,0,0,1,0,-2,-1,-2,10,-10,10,-10,10,-10,9,5,3,1
60v+03X5n,0,0,-1,0,1,0,0,10.562242424221068,Xvn60035+,-10.562242424221068,0,0,1,0,-1,0,0,7,-7,7,-7,7,-7,9,3,5,1
5h81(%YF0,0,1,-2,0,1,0,0,11.884170519108437,YFh5810(%,-11.884170519108437,0,-1,2,0,-1,0,0,6,-6,6,-6,6,-6,9,3,4,2
"5e1,{S4c7",0,1,-1,0,2,1,3,11.884170519108437,"Sec5147,{",-11.884170519108437,0,-1,1,0,-2,-1,-3,9,-9,9,-9,9,-9,9,3,4,2
540?tnufQ,0,0,-1,1,0,0,0,11.299208018387276,Qtnuf540?,-11.299208018387276,0,0,1,-1,0,0,0,1,-1,1,-1,1,-1,9,5,3,1
53%i|UO6t,0,1,-2,0,1,1,1,12.884170519108437,UOit536%|,-12.884170519108437,0,-1,2,0,-1,-1,-1,7,-7,7,-7,7,-7,9,4,3,2
5=1dw&y1K,0,1,-2,0,1,1,1,12.299208018387276,Kdwy511=&,-12.299208018387276,0,-1,2,0,-1,-1,-1,7,-7,7,-7,7,-7,9,4,3,2
4ra%|QDTh,0,1,-1,0,0,0,0,12.299208018387276,QDTrah4%|,-12.299208018387276,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,9,6,1,2
3x3`60OQM,0,0,-1,0,1,0,0,11.299208018387276,OQMx3360`,-11.299208018387276,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,9,4,4,1
"3wr-n,7EL",0,1,-2,0,0,0,-1,12.884170519108437,"ELwrn37-,",-12.884170519108437,0,-1,2,0,0,0,1,7,-7,7,-7,7,-7,9,5,2,2
3f&{48D0C,0,1,-2,-1,1,0,-1,11.884170519108437,DCf3480&{,-11.884170519108437,0,-1,2,1,-1,0,1,7,-7,7,-7,7,-7,9,3,4,2
30<bGEAYa,0,0,-1,0,0,0,-1,11.884170519108437,GEAYba30<,-11.884170519108437,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,9,6,2,1
3\f/ft3rK,0,1,-2,1,1,0,1,11.884170519108437,Kfftr33\/,-11.884170519108437,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,9,5,2,2
2w=yq5Vr0,0,0,-1,0,1,1,1,11.299208018387276,Vwyqr250=,-11.299208018387276,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,9,5,3,1
2ps7-0!J8,0,1,-2,0,1,0,0,11.884170519108437,Jps2708-!,-11.884170519108437,0,-1,2,0,-1,0,0,6,-6,6,-6,6,-6,9,3,4,2
2'c8742N#,0,1,-1,0,1,0,1,10.562242424221068,Nc28742'#,-10.562242424221068,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,9,2,5,2
27:q2c@BU,0,1,-2,0,1,0,0,12.884170519108437,BUqc272:@,-12.884170519108437,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,9,4,3,2
1t66@Ew0o,0,0,-1,0,2,0,1,11.299208018387276,Etwo1660@,-11.299208018387276,0,0,1,0,-2,0,-1,7,-7,7,-7,7,-7,9,4,4,1
1r#dt/B57,0,1,-3,0,0,0,-2,12.299208018387276,Brdt157#/,-12.299208018387276,0,-1,3,0,0,0,2,9,-9,9,-9,9,-9,9,4,3,2
1%d!2eNbi,0,1,-2,1,0,0,0,11.884170519108437,Ndebi12%!,-11.884170519108437,0,-1,2,-1,0,0,0,4,-4,4,-4,4,-4,9,5,2,2
1!x8t5U0c,0,0,-1,0,1,1,1,11.299208018387276,Uxtc1850!,-11.299208018387276,0,0,1,0,-1,-1,-1,10,-10,10,-10,10,-10,9,4,4,1
08p`]1HJG,0,1,-1,0,0,0,0,12.299208018387276,HJGp081`],-12.299208018387276,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,9,4,3,2
087'ubSPO,0,0,-1,0,0,0,-1,12.299208018387276,SPOub087',-12.299208018387276,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,9,5,3,1
07+fA3+m6,0,1,-2,1,0,0,0,11.884170519108437,Afm0736++,-11.884170519108437,0,-1,2,-1,0,0,0,6,-6,6,-6,6,-6,9,3,4,2
02n&joGTw,0,0,-1,0,0,0,-1,11.884170519108437,GTnjow02&,-11.884170519108437,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,9,6,2,1
0^s4u77}E,0,1,-1,0,1,1,2,11.884170519108437,Esu0477^},-11.884170519108437,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,9,3,4,2
0${5v4eNU,0,1,-1,0,1,0,1,12.884170519108437,NUve054${,-12.884170519108437,0,-1,1,0,-1,0,-1,4,-4,4,-4,4,-4,9,4,3,2
=353sq'Fp,1,0,-1,0,0,0,0,12.299208018387276,Fsqp353=',-12.299208018387276,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,9,4,3,2
<x1&acS5W,1,0,-2,0,1,0,0,12.884170519108437,SWxac15<&,-12.884170519108437,-1,0,2,0,-1,0,0,7,-7,7,-7,7,-7,9,5,2,2
+uc73HJOH,1,0,0,0,1,0,2,11.884170519108437,HJOHuc73+,-11.884170519108437,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,9,6,2,1
`0l2|oN2t,1,0,-1,1,2,0,3,12.299208018387276,Nlot022`|,-12.299208018387276,-1,0,1,-1,-2,0,-3,7,-7,7,-7,7,-7,9,4,3,2
_uu]3nmCD,1,0,-2,0,0,1,0,11.884170519108437,CDuunm3_],-11.884170519108437,-1,0,2,0,0,-1,0,4,-4,4,-4,4,-4,9,6,1,2
_b16XOWG|,1,0,0,0,1,0,2,11.884170519108437,XOWGb16_|,-11.884170519108437,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,9,5,2,2
^>1p2J81R,1,0,-1,-1,1,0,0,11.884170519108437,JRp1281^>,-11.884170519108437,-1,0,1,1,-1,0,0,7,-7,7,-7,7,-7,9,3,4,2
]xw7a|fPM,1,0,-2,0,1,1,1,11.884170519108437,PMxwaf7]|,-11.884170519108437,-1,0,2,0,-1,-1,-1,7,-7,7,-7,7,-7,9,6,1,2
]i>0wlAeB,1,0,-1,0,0,0,0,11.884170519108437,ABiwle0]>,-11.884170519108437,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,9,6,1,2
\7al2:84Y,1,0,-2,0,1,0,0,11.884170519108437,Yal7284\:,-11.884170519108437,-1,0,2,0,-1,0,0,4,-4,4,-4,4,-4,9,3,4,2
[b6xXG;dL,1,0,-1,1,1,0,2,12.299208018387276,XGLbxd6[;,-12.299208018387276,-1,0,1,-1,-1,0,-2,7,-7,7,-7,7,-7,9,6,1,2
[7q72QqPe,1,0,0,0,1,-1,1,12.299208018387276,QPqqe772[,-12.299208018387276,-1,0,0,0,-1,1,-1,4,-4,4,-4,4,-4,9,5,3,1
/ev6%4nsD,1,0,-1,1,0,0,1,11.884170519108437,Devns64/%,-11.884170519108437,-1,0,1,-1,0,0,-1,4,-4,4,-4,4,-4,9,5,2,2
*6m6wo<hS,1,0,-1,1,1,0,2,11.884170519108437,Smwoh66*<,-11.884170519108437,-1,0,1,-1,-1,0,-2,7,-7,7,-7,7,-7,9,5,2,2
$fq5w=L5P,1,0,-2,-1,2,0,0,12.884170519108437,LPfqw55$=,-12.884170519108437,-1,0,2,1,-2,0,0,10,-10,10,-10,10,-10,9,5,2,2
!4n!W83vb,1,0,-2,0,1,0,0,12.299208018387276,Wnvb483!!,-12.299208018387276,-1,0,2,0,-1,0,0,7,-7,7,-7,7,-7,9,4,3,2
yo)rb1iS3#,0,1,-1,1,1,-1,1,12.884170519108437,Syorbi13)#,-12.884170519108437,0,-1,1,-1,-1,1,-1,6,-6,6,-6,6,-6,10,6,2,2
x702u;'KL5,0,1,-1,0,1,0,1,14.206098613995799,KLxu7025;',-14.206098613995799,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,10,4,4,2
v555_{mNl3,0,1,-1,1,0,0,1,13.621136113274645,Nvml5553_{,-13.621136113274645,0,-1,1,-1,0,0,-1,3,-3,3,-3,3,-3,10,4,4,2
u?l1a2BMa.,0,1,0,0,1,0,2,14.206098613995799,BMulaa12?.,-14.206098613995799,0,-1,0,0,-1,0,-2,9,-9,9,-9,9,-9,10,6,2,2
t0pd3@2T0j,0,0,-1,0,2,0,1,12.621136113274645,Ttpdj0320@,-12.621136113274645,0,0,1,0,-2,0,-1,7,-7,7,-7,7,-7,10,5,4,1
s61#7|JhVB,0,1,-1,0,0,0,0,14.621136113274645,JVBsh617#|,-14.621136113274645,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,10,5,3,2
s#16lyHO2v,0,0,-1,0,1,0,0,13.621136113274645,HOslyv162#,-13.621136113274645,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,10,6,3,1
r.5[rR7OB3,0,1,-1,0,1,0,1,14.621136113274645,ROBrr573.[,-14.621136113274645,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,10,5,3,2
q80<U/C2mv,0,1,-1,-1,1,0,0,14.621136113274645,UCqmv802</,-14.621136113274645,0,-1,1,1,-1,0,0,7,-7,7,-7,7,-7,10,5,3,2
q5c.j@RYO4,0,1,-1,0,1,0,1,14.621136113274645,RYOqcj54.@,-14.621136113274645,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,10,6,2,2
p4d46&3TxY,0,0,-1,0,1,1,1,13.621136113274645,TYpdx4463&,-13.621136113274645,0,0,1,0,-1,-1,-1,4,-4,4,-4,4,-4,10,5,4,1
o-v2NvU-RW,0,1,-1,1,1,0,2,13.621136113274645,NURWovv2--,-13.621136113274645,0,-1,1,-1,-1,0,-2,7,-7,7,-7,7,-7,10,7,1,2
o02-\40oY7,0,1,-1,1,1,0,2,12.884170519108437,Yoo02407-\,-12.884170519108437,0,-1,1,-1,-1,0,-2,3,-3,3,-3,3,-3,10,3,5,2
md7-Y0d#Ah,0,1,-1,-1,1,1,1,14.206098613995799,YAmddh70-#,-14.206098613995799,0,-1,1,1,-1,-1,-1,7,-7,7,-7,7,-7,10,6,2,2
l531`uaJ2a,0,0,-2,1,1,1,1,12.621136113274645,Jluaa5312`,-12.621136113274645,0,0,2,-1,-1,-1,-1,4,-4,4,-4,4,-4,10,5,4,1
i'p46>5yEt,0,1,-1,1,0,0,1,13.621136113274645,Eipyt465'>,-13.621136113274645,0,-1,1,-1,0,0,-1,4,-4,4,-4,4,-4,10,5,3,2
h0t1/A0H1&,0,1,-1,-1,2,0,1,14.206098613995799,AHht0101/&,-14.206098613995799,0,-1,1,1,-2,0,-1,9,-9,9,-9,9,-9,10,4,4,2
f64)#4bOYm,0,1,-1,0,0,0,0,14.621136113274645,OYfbm644)#,-14.621136113274645,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,10,5,3,2
f61s|d4F3/,0,1,-1,0,2,0,2,13.621136113274645,Ffsd6143|/,-13.621136113274645,0,-1,1,0,-2,0,-2,9,-9,9,-9,9,-9,10,4,4,2
b1{|p6LcTn,0,1,-1,0,1,0,1,14.206098613995799,LTbpcn16{|,-14.206098613995799,0,-1,1,0,-1,0,-1,4,-4,4,-4,4,-4,10,6,2,2
a\o6v5>Qo3,0,1,-2,0,1,1,1,13.621136113274645,Qaovo653\>,-13.621136113274645,0,-1,2,0,-1,-1,-1,9,-9,9,-9,9,-9,10,5,3,2
8=7rg-obT6,0,1,-1,1,0,0,1,13.621136113274645,Trgob876=-,-13.621136113274645,0,-1,1,-1,0,0,-1,6,-6,6,-6,6,-6,10,5,3,2
8(2nx*rQty,0,1,-1,1,0,0,1,12.884170519108437,Qnxrty82(*,-12.884170519108437,0,-1,1,-1,0,0,-1,4,-4,4,-4,4,-4,10,6,2,2
7s74(u8Og(,0,1,-1,0,2,0,2,13.621136113274645,Osug7748((,-13.621136113274645,0,-1,1,0,-2,0,-2,9,-9,9,-9,9,-9,10,4,4,2
7qu^A5K3fI,0,0,-1,0,1,0,0,14.036173612553483,AKIquf753^,-14.036173612553483,0,0,1,0,-1,0,0,10,-10,10,-10,10,-10,10,6,3,1
7e0.0DdE^Q,0,1,-1,0,1,0,1,14.621136113274645,DEQed700.^,-14.621136113274645,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,10,5,3,2
7d!1q7:TDj,0,1,-2,0,1,0,0,14.621136113274645,TDdqj717!:,-14.621136113274645,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,10,5,3,2
7^i4g6clBm,0,0,-1,1,1,1,2,12.299208018387276,Bigclm746^,-12.299208018387276,0,0,1,-1,-1,-1,-2,7,-7,7,-7,7,-7,10,6,3,1
6ohd?=uvEY,0,1,-1,0,0,0,0,12.884170519108437,EYohduv6?=,-12.884170519108437,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,10,7,1,2
6n74\gK$Yh,0,1,-2,0,1,1,1,14.621136113274645,KYngh674\$,-14.621136113274645,0,-1,2,0,-1,-1,-1,7,-7,7,-7,7,-7,10,5,3,2
6bmq'w0-SC,0,1,-2,0,0,0,-1,14.206098613995799,SCbmqw60'-,-14.206098613995799,0,-1,2,0,0,0,1,7,-7,7,-7,7,-7,10,6,2,2
65c*w[1eI8,0,1,-1,1,1,1,3,13.621136113274645,Icwe6518*[,-13.621136113274645,0,-1,1,-1,-1,-1,-3,9,-9,9,-9,9,-9,10,4,4,2
6=4f1h5L\O,0,1,-1,-1,1,1,1,14.206098613995799,LOfh6415=\,-14.206098613995799,0,-1,1,1,-1,-1,-1,10,-10,10,-10,10,-10,10,4,4,2
58c>b8qWJ;,0,1,0,0,1,0,2,14.621136113274645,WJcbq588>;,-14.621136113274645,0,-1,0,0,-1,0,-2,9,-9,9,-9,9,-9,10,5,3,2
55]t{fTBwv,0,1,-2,0,0,0,-1,14.206098613995799,TBtfwv55]{,-14.206098613995799,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,10,6,2,2
4_8gn4U-FI,0,1,-1,0,1,0,1,14.621136113274645,UFIgn484_-,-14.621136113274645,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,10,5,3,2
4$thN6yVP:,0,1,0,0,1,0,2,14.621136113274645,NVPthy46$:,-14.621136113274645,0,-1,0,0,-1,0,-2,6,-6,6,-6,6,-6,10,6,2,2
3mq4-4P0BC,0,0,-2,0,2,0,0,13.621136113274645,PBCmq3440-,-13.621136113274645,0,0,2,0,-2,0,0,7,-7,7,-7,7,-7,10,5,4,1
3a10eu~8O_,0,1,-1,0,1,0,1,13.621136113274645,Oaeu3108~_,-13.621136113274645,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,10,4,4,2
38y>$A2FNt,0,1,-1,0,1,1,2,14.621136113274645,AFNyt382>$,-14.621136113274645,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,10,5,3,2
3222?]1plE,0,1,-1,1,0,0,1,12.884170519108437,Epl32221?],-12.884170519108437,0,-1,1,-1,0,0,-1,1,-1,1,-1,1,-1,10,3,5,2
"2,/s63H8Dk",0,1,-1,-1,1,0,0,14.206098613995799,"HDsk2638,/",-14.206098613995799,0,-1,1,1,-1,0,0,7,-7,7,-7,7,-7,10,4,4,2
1x-204;60T,0,1,-2,0,0,0,-1,11.299208018387276,Tx120460-;,-11.299208018387276,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,10,2,6,2
1b#ndj7UC0,0,0,-2,0,1,0,-1,13.621136113274645,UCbndj170#,-13.621136113274645,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,10,6,3,1
112'3:d8E5,0,1,-1,0,1,1,2,11.299208018387276,Ed112385':,-11.299208018387276,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,10,2,6,2
1+d8#LGdSc,0,1,-2,0,0,0,-1,14.621136113274645,LGSddc18+#,-14.621136113274645,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,10,6,2,2
0k4l&aP5h:,0,1,-1,1,2,0,3,13.621136113274645,Pklah045&:,-13.621136113274645,0,-1,1,-1,-2,0,-3,12,-12,12,-12,12,-12,10,5,3,2
0hd;48{RjC,0,1,-2,0,0,0,-1,14.621136113274645,RChdj048;{,-14.621136113274645,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,10,5,3,2
0bth^55^0Q,0,1,-2,0,0,0,-1,13.621136113274645,Qbth0550^^,-13.621136113274645,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,10,4,4,2
06e!l'5IvT,0,1,-1,0,0,0,0,14.621136113274645,ITelv065!',-14.621136113274645,0,-1,1,0,0,0,0,7,-7,7,-7,7,-7,10,5,3,2
=tm3m360Ph,1,0,-1,0,1,0,1,12.621136113274645,Ptmmh3360=,-12.621136113274645,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,10,5,4,1
|v7oh7K(AD,1,0,-1,0,1,0,1,14.621136113274645,KADvoh77|(,-14.621136113274645,-1,0,1,0,-1,0,-1,10,-10,10,-10,10,-10,10,6,2,2
`a0giYV8cx,1,0,-1,0,1,0,1,12.884170519108437,YVagicx08`,-12.884170519108437,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,10,7,2,1
_q785a3[Ie,1,0,-1,0,1,0,1,13.621136113274645,Iqae7853_[,-13.621136113274645,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,10,4,4,2
^5k2u[V33B,1,0,-1,-1,2,1,2,14.206098613995799,VBku5233^[,-14.206098613995799,-1,0,1,1,-2,-1,-2,10,-10,10,-10,10,-10,10,4,4,2
]fw2015hPy,1,0,-1,1,1,0,2,12.621136113274645,Pfwhy2015],-12.621136113274645,-1,0,1,-1,-1,0,-2,4,-4,4,-4,4,-4,10,5,4,1
]7jp_Ie7t8,1,0,-1,0,1,1,2,13.621136113274645,Ijpet778]_,-13.621136113274645,-1,0,1,0,-1,-1,-2,9,-9,9,-9,9,-9,10,5,3,2
;75px]2RO7,1,0,-1,0,1,0,1,14.206098613995799,ROpx7527;],-14.206098613995799,-1,0,1,0,-1,0,-1,6,-6,6,-6,6,-6,10,4,4,2
(hj:8oNhSk,1,0,-1,0,0,0,0,12.884170519108437,NShjohk8(:,-12.884170519108437,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,10,7,1,2
(ew<5PyBW3,1,0,-1,0,1,-1,0,14.621136113274645,PBWewy53(<,-14.621136113274645,-1,0,1,0,-1,1,0,6,-6,6,-6,6,-6,10,6,2,2
y6|37i>N6Ra,0,1,-2,-1,1,0,-1,16.08056773191194,NRyia6376|>,-16.08056773191194,0,-1,2,1,-1,0,1,7,-7,7,-7,7,-7,11,5,4,2
w726_dE8Pg7,0,0,-1,0,1,0,0,14.75863963702458,EPwdg72687_,-14.75863963702458,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,11,5,5,1
v>bc8uM53&u,0,1,-1,1,1,-1,1,14.75863963702458,Mvbcuu853>&,-14.75863963702458,0,-1,1,-1,-1,1,-1,7,-7,7,-7,7,-7,11,6,3,2
u5;f<K3qHFW,0,1,-2,0,1,1,1,16.08056773191194,KHFWufq53;<,-16.08056773191194,0,-1,2,0,-1,-1,-1,7,-7,7,-7,7,-7,11,7,2,2
"ruc4>7Q3,83",0,1,-2,0,1,0,0,14.75863963702458,"Qruc47383>,",-14.75863963702458,0,-1,2,0,-1,0,0,3,-3,3,-3,3,-3,11,4,5,2
qls52-20DBa,0,0,-1,0,0,0,-1,15.080567731911941,DBqlsa5220-,-15.080567731911941,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,11,6,4,1
o834%t05Y2^,0,1,-1,0,1,1,2,13.75863963702458,Yot834052%^,-13.75863963702458,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,11,3,6,2
n7d<4!XXmHg,0,1,-2,0,1,0,0,16.08056773191194,XXHndmg74<!,-16.08056773191194,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,11,7,2,2
n77l#U.RtSa,0,1,-2,0,1,0,0,16.08056773191194,URSnlta77#.,-16.08056773191194,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,11,7,2,2
mu4%d07X4F#,0,1,-1,-1,1,0,0,16.08056773191194,XFmud4074%#,-16.08056773191194,0,-1,1,1,-1,0,0,9,-9,9,-9,9,-9,11,5,4,2
l45;g1IBXe@,0,1,-1,0,1,0,1,16.49560523119078,IBXlge451;@,-16.49560523119078,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,11,6,3,2
l.exk3k@YSd,0,1,-2,0,1,-1,-1,13.75863963702458,YSlexkkd3.@,-13.75863963702458,0,-1,2,0,-1,1,1,7,-7,7,-7,7,-7,11,8,1,2
k\vt3s[Ma0S,0,1,-2,-1,2,0,0,15.343602137745734,MSkvtsa30\[,-15.343602137745734,0,-1,2,1,-2,0,0,10,-10,10,-10,10,-10,11,7,2,2
i2&hh-4RJR7,0,1,-3,0,1,1,0,16.49560523119078,RJRihh247&-,-16.49560523119078,0,-1,3,0,-1,-1,0,6,-6,6,-6,6,-6,11,6,3,2
h7b#7!odtQJ,0,1,-2,0,1,0,0,15.343602137745734,QJhbodt77#!,-15.343602137745734,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,11,7,2,2
g/y80Tc6GV-,0,1,-1,0,1,1,2,16.49560523119078,TGVgyc806/-,-16.49560523119078,0,-1,1,0,-1,-1,-2,9,-9,9,-9,9,-9,11,6,3,2
e!08Jml!mdf,0,1,-2,0,0,1,0,13.75863963702458,Jemlmdf08!!,-13.75863963702458,0,-1,2,0,0,-1,0,4,-4,4,-4,4,-4,11,7,2,2
c=l77U8T1>f,0,1,-1,-1,1,1,1,16.08056773191194,UTclf7781=>,-16.08056773191194,0,-1,1,1,-1,-1,-1,10,-10,10,-10,10,-10,11,5,4,2
8y;7w>qL4XE,0,1,-3,0,1,1,0,16.49560523119078,LXEywq874;>,-16.49560523119078,0,-1,3,0,-1,-1,0,10,-10,10,-10,10,-10,11,6,3,2
8g!r3'E565S,0,1,-3,-1,1,1,-1,15.343602137745734,ESgr83565!',-15.343602137745734,0,-1,3,1,-1,-1,1,10,-10,10,-10,10,-10,11,4,5,2
8ey8*4[QHDF,0,1,-2,0,1,0,0,16.08056773191194,QHDFey884*[,-16.08056773191194,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,11,6,3,2
88m>k[k8oMt,0,1,-2,1,1,0,1,14.75863963702458,Mmkkot888>[,-14.75863963702458,0,-1,2,-1,-1,0,-1,10,-10,10,-10,10,-10,11,6,3,2
82&(u1nAtE4,0,1,-2,0,1,0,0,16.08056773191194,AEunt8214&(,-16.08056773191194,0,-1,2,0,-1,0,0,6,-6,6,-6,6,-6,11,5,4,2
7y44[^FY2E1,0,1,-2,0,2,0,1,14.75863963702458,FYEy74421[^,-14.75863963702458,0,-1,2,0,-2,0,-1,9,-9,9,-9,9,-9,11,4,5,2
72a.e`vdOJT,0,1,-2,0,0,0,-1,16.08056773191194,OJTaevd72.`,-16.08056773191194,0,-1,2,0,0,0,1,7,-7,7,-7,7,-7,11,7,2,2
6524d+kA-fF,0,1,-2,1,0,0,0,16.08056773191194,AFdkf6524+-,-16.08056773191194,0,-1,2,-1,0,0,0,7,-7,7,-7,7,-7,11,5,4,2
6`bi_sMLf61,0,1,-2,0,0,0,-1,16.08056773191194,MLbisf661`_,-16.08056773191194,0,-1,2,0,0,0,1,6,-6,6,-6,6,-6,11,6,3,2
6?xj6lj7|RE,0,1,-2,0,1,0,0,16.08056773191194,RExjlj667?|,-16.08056773191194,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,11,6,3,2
5r2b$ynAOEP,0,0,-1,0,1,0,0,15.080567731911941,AOEPrbyn52$,-15.080567731911941,0,0,1,0,-1,0,0,7,-7,7,-7,7,-7,11,8,2,1
