originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
"h/uG6,TL",0,1,-1,1,0,0,1,10.714245517666122,"GTLhu6/,",-10.714245517666122,0,-1,1,-1,0,0,-1,4,-4,4,-4,4,-4,8,5,1,2
!>E9w16Q,1,0,0,-1,1,0,1,10.714245517666122,EQw916!>,-10.714245517666122,-1,0,0,1,-1,0,-1,7,-7,7,-7,7,-7,8,3,3,2
lh-6TT!$,0,2,-1,0,0,0,1,10.714245517666122,TTlh6-!$,-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
10Oc7@.7,0,1,0,0,1,0,2,9.714245517666122,Oc1077@.,-9.714245517666122,0,-1,0,0,-1,0,-2,3,-3,3,-3,3,-3,8,2,4,2
bY9(GD(m,0,1,-1,1,0,0,1,10.714245517666122,YGDbm9((,-10.714245517666122,0,-1,1,-1,0,0,-1,4,-4,4,-4,4,-4,8,5,1,2
<gz(3+M[,1,0,-1,0,0,0,0,9.714245517666122,Mgz3<(+[,-9.714245517666122,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,1,4
4X$A}R5n,0,1,-2,-1,1,1,0,10.714245517666122,XARn45$},-10.714245517666122,0,-1,2,1,-1,-1,0,10,-10,10,-10,10,-10,8,4,2,2
ijOy)%B3,0,1,-1,0,0,0,0,10.714245517666122,OBijy3)%,-10.714245517666122,0,-1,1,0,0,0,0,3,-3,3,-3,3,-3,8,5,1,2
&^A~2Q_l,1,0,-1,-1,0,0,-1,9.714245517666122,AQl2&^~_,-9.714245517666122,-1,0,1,1,0,0,1,7,-7,7,-7,7,-7,8,3,1,4
5Ow:X?F%,0,2,-1,-1,0,0,0,10.129283016944967,OXFw5:?%,-10.129283016944967,0,-2,1,1,0,0,0,9,-9,9,-9,9,-9,8,4,1,3
.$9usZ>*,1,0,0,1,0,0,2,9.714245517666122,Zus9.$>*,-9.714245517666122,-1,0,0,-1,0,0,-2,3,-3,3,-3,3,-3,8,3,1,4
7HERQD>s,0,0,-1,0,0,0,-1,8.39231742277876,HERQDs7>,-8.39231742277876,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,8,6,1,1
twaI:1GT,0,0,-2,1,0,0,-1,10.129283016944967,IGTtwa1:,-10.129283016944967,0,0,2,-1,0,0,1,1,-1,1,-1,1,-1,8,6,1,1
",1=ncnT$",1,0,-1,1,0,0,1,10.129283016944967,"Tncn1,=$",-10.129283016944967,-1,0,1,-1,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
u8FPd.7$,0,1,0,0,1,1,3,11.299208018387276,FPud87.$,-11.299208018387276,0,-1,0,0,-1,-1,-3,3,-3,3,-3,3,-3,8,4,2,2
6%(Z_gBy,0,2,-2,0,0,0,0,10.714245517666122,ZBgy6%(_,-10.714245517666122,0,-2,2,0,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
|!Dr9YO6,1,0,0,0,1,0,2,10.714245517666122,DYOr96|!,-10.714245517666122,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,4,2,2
",?;1eJF>",1,0,0,0,0,1,2,9.714245517666122,"JFe1,?;>",-9.714245517666122,-1,0,0,0,0,-1,-2,3,-3,3,-3,3,-3,8,3,1,4
=UEmT1Ta,1,0,-1,0,1,0,1,9.714245517666122,UETTma1=,-9.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
^hbuDY9F,1,0,-1,0,1,0,1,10.129283016944967,DYFhbu9^,-10.129283016944967,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
9Z6iiq*(,0,1,0,0,1,1,3,10.714245517666122,Ziiq96*(,-10.714245517666122,0,-1,0,0,-1,-1,-3,6,-6,6,-6,6,-6,8,4,2,2
!_A8;)Ss,1,0,-1,-1,0,1,0,9.714245517666122,ASs8!_;),-9.714245517666122,-1,0,1,1,0,-1,0,4,-4,4,-4,4,-4,8,3,1,4
0&l/UL4m,0,1,-1,0,1,0,1,11.299208018387276,ULlm04&/,-11.299208018387276,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,4,2,2
tGLk}/2J,0,1,-1,0,0,0,0,10.714245517666122,GLJtk2}/,-10.714245517666122,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,8,5,1,2
@!a6+ARA,1,0,-2,0,0,0,-1,10.129283016944967,ARAa6@!+,-10.129283016944967,-1,0,2,0,0,0,1,4,-4,4,-4,4,-4,8,4,1,3
|g6]=vM5,1,0,-2,1,0,0,0,10.714245517666122,Mgv65|]=,-10.714245517666122,-1,0,2,-1,0,0,0,6,-6,6,-6,6,-6,8,3,2,3
"2u7{i[,B",0,2,-1,0,1,1,3,10.714245517666122,"Bui27{[,",-10.714245517666122,0,-2,1,0,-1,-1,-3,7,-7,7,-7,7,-7,8,3,2,3
&W4Pfa.N,1,0,0,-1,1,0,1,10.714245517666122,WPNfa4&.,-10.714245517666122,-1,0,0,1,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
)|xyr7vK,1,0,0,1,1,0,3,9.714245517666122,Kxyrv7)|,-9.714245517666122,-1,0,0,-1,-1,0,-3,4,-4,4,-4,4,-4,8,5,1,2
/(To7)6@,1,0,0,0,0,0,1,9.714245517666122,To76/()@,-9.714245517666122,-1,0,0,0,0,0,-1,3,-3,3,-3,3,-3,8,2,2,4
2^uI;$4Q,0,2,-2,0,0,0,0,10.714245517666122,IQu24^;$,-10.714245517666122,0,-2,2,0,0,0,0,4,-4,4,-4,4,-4,8,3,2,3
p0B9y%v#,0,1,0,0,1,1,3,10.714245517666122,Bpyv09%#,-10.714245517666122,0,-1,0,0,-1,-1,-3,9,-9,9,-9,9,-9,8,4,2,2
"/t2F,-Fj",1,0,-1,-1,1,0,0,10.714245517666122,"FFtj2/,-",-10.714245517666122,-1,0,1,1,-1,0,0,7,-7,7,-7,7,-7,8,4,1,3
ud!S/r2],0,2,-2,0,0,0,0,10.129283016944967,Sudr2!/],-10.129283016944967,0,-2,2,0,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
c*;yIz-5,0,2,-1,1,0,0,2,10.129283016944967,Icyz5*;-,-10.129283016944967,0,-2,1,-1,0,0,-2,3,-3,3,-3,3,-3,8,4,1,3
?B]JQ1/g,1,0,-1,0,0,0,0,10.129283016944967,BJQg1?]/,-10.129283016944967,-1,0,1,0,0,0,0,7,-7,7,-7,7,-7,8,4,1,3
"dj0M/*,a",0,2,-1,0,1,1,3,10.129283016944967,"Mdja0/*,",-10.129283016944967,0,-2,1,0,-1,-1,-3,4,-4,4,-4,4,-4,8,4,1,3
(Z2gyBHY,1,0,-1,0,1,0,1,9.714245517666122,ZBHYgy2(,-9.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
w2brJn|y,0,0,-1,1,1,1,2,8.39231742277876,Jwbrny2|,-8.39231742277876,0,0,1,-1,-1,-1,-2,4,-4,4,-4,4,-4,8,6,1,1
-7@$FG{m,1,0,-1,0,0,0,0,9.714245517666122,FGm7-@${,-9.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,3,1,4
&!V)e1aG,1,0,-1,0,1,0,1,10.714245517666122,VGea1&!),-10.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,4,1,3
&h46uaD/,1,0,0,1,1,0,3,10.714245517666122,Dhua46&/,-10.714245517666122,-1,0,0,-1,-1,0,-3,6,-6,6,-6,6,-6,8,4,2,2
",g9j6Vdq",1,0,-1,0,1,0,1,9.714245517666122,"Vgjdq96,",-9.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,2,1
ikVN<lK0,0,0,-2,1,0,0,-1,10.129283016944967,VNKikl0<,-10.129283016944967,0,0,2,-1,0,0,1,3,-3,3,-3,3,-3,8,6,1,1
qwLjv8!-,0,1,0,1,0,0,2,9.714245517666122,Lqwjv8!-,-9.714245517666122,0,-1,0,-1,0,0,-2,0,0,0,0,0,0,8,5,1,2
"oF1_9Po,",0,1,0,0,0,-1,0,11.299208018387276,"FPoo19_,",-11.299208018387276,0,-1,0,0,0,1,0,3,-3,3,-3,3,-3,8,4,2,2
iC5<Gb$T,0,1,-1,0,0,1,1,10.714245517666122,CGTib5<$,-10.714245517666122,0,-1,1,0,0,-1,-1,4,-4,4,-4,4,-4,8,5,1,2
6>$K;8a%,0,2,-1,0,0,1,2,9.714245517666122,Ka68>$;%,-9.714245517666122,0,-2,1,0,0,-1,-2,6,-6,6,-6,6,-6,8,2,2,4
tv+?86wQ,0,1,-1,1,0,0,1,10.714245517666122,Qtvw86+?,-10.714245517666122,0,-1,1,-1,0,0,-1,1,-1,1,-1,1,-1,8,4,2,2
-A;o9~:K,1,0,-1,-1,0,1,0,9.714245517666122,AKo9-;~:,-9.714245517666122,-1,0,1,1,0,-1,0,7,-7,7,-7,7,-7,8,3,1,4
"h[_6Y8F,",0,2,-1,-1,1,1,2,10.714245517666122,"YFh68[_,",-10.714245517666122,0,-2,1,1,-1,-1,-2,6,-6,6,-6,6,-6,8,3,2,3
sq8Vq$$8,0,1,0,0,1,0,2,10.714245517666122,Vsqq88$$,-10.714245517666122,0,-1,0,0,-1,0,-2,3,-3,3,-3,3,-3,8,4,2,2
8Sj>rRo3,0,0,-1,0,0,0,-1,10.714245517666122,SRjro83>,-10.714245517666122,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,8,5,2,1
v{]Ib3.+,0,2,0,0,0,0,2,9.714245517666122,Ivb3{].+,-9.714245517666122,0,-2,0,0,0,0,-2,3,-3,3,-3,3,-3,8,3,1,4
rEy$jGJ2,0,0,-1,1,0,0,0,10.129283016944967,EGJryj2$,-10.129283016944967,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,8,6,1,1
?aB@xr>6,1,0,-2,1,0,0,0,10.129283016944967,Baxr6?@>,-10.129283016944967,-1,0,2,-1,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
co(1UA{>,0,2,-1,0,0,0,1,10.714245517666122,UAco1({>,-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
du+Y379c,0,0,-2,0,1,0,-1,10.129283016944967,Yduc379+,-10.129283016944967,0,0,2,0,-1,0,1,4,-4,4,-4,4,-4,8,4,3,1
5zMhnp*S,0,0,-1,0,0,0,-1,9.714245517666122,MSzhnp5*,-9.714245517666122,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,8,6,1,1
oU9dtn/7,0,0,-1,1,1,1,2,9.714245517666122,Uodtn97/,-9.714245517666122,0,0,1,-1,-1,-1,-2,3,-3,3,-3,3,-3,8,5,2,1
)dO:$vL7,1,0,-2,1,0,0,0,10.714245517666122,OLdv7):$,-10.714245517666122,-1,0,2,-1,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
.*K*6sYf,1,0,-1,0,0,0,0,10.714245517666122,KYsf6.**,-10.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
ch$s34[O,0,1,-1,0,0,1,1,10.714245517666122,Ochs34$[,-10.714245517666122,0,-1,1,0,0,-1,-1,4,-4,4,-4,4,-4,8,4,2,2
*CyS^w2m,1,0,-1,0,1,0,1,10.714245517666122,CSywm2*^,-10.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
56E^e~)k,0,2,-1,0,0,1,2,10.714245517666122,Eek56^~),-10.714245517666122,0,-2,1,0,0,-1,-2,7,-7,7,-7,7,-7,8,3,2,3
|<eS9eml,1,0,0,1,1,0,3,9.714245517666122,Seeml9|<,-9.714245517666122,-1,0,0,-1,-1,0,-3,4,-4,4,-4,4,-4,8,5,1,2
ab{&J47(,0,2,-1,0,0,0,1,10.714245517666122,Jab47{&(,-10.714245517666122,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,3,2,3
)~Mw4hEA,1,0,0,0,1,0,2,10.714245517666122,MEAwh4)~,-10.714245517666122,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,8,5,1,2
ga4;kC69,0,0,-1,1,0,0,0,10.129283016944967,Cgak469;,-10.129283016944967,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,8,4,3,1
^zrjZw4U,1,0,-1,0,1,1,2,9.714245517666122,ZUzrjw4^,-9.714245517666122,-1,0,1,0,-1,-1,-2,4,-4,4,-4,4,-4,8,6,1,1
5!UJnP$C,0,1,-1,0,0,0,0,9.714245517666122,UJPCn5!$,-9.714245517666122,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
s{ma1d<B,0,1,-1,0,1,0,1,9.714245517666122,Bsmad1{<,-9.714245517666122,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
m4Y$Ta[j,0,1,-1,-1,1,0,0,10.714245517666122,YTmaj4$[,-10.714245517666122,0,-1,1,1,-1,0,0,7,-7,7,-7,7,-7,8,5,1,2
lTEP&y6g,0,0,-2,0,1,0,-1,10.129283016944967,TEPlyg6&,-10.129283016944967,0,0,2,0,-1,0,1,4,-4,4,-4,4,-4,8,6,1,1
qxH*82:q,0,1,-1,1,0,0,1,10.714245517666122,Hqxq82*:,-10.714245517666122,0,-1,1,-1,0,0,-1,1,-1,1,-1,1,-1,8,4,2,2
8W;BkI(Q,0,1,-1,0,0,0,0,9.714245517666122,WBIQk8;(,-9.714245517666122,0,-1,1,0,0,0,0,7,-7,7,-7,7,-7,8,5,1,2
q=;qY^8S,0,2,-2,0,0,1,1,10.714245517666122,YSqq8=;^,-10.714245517666122,0,-2,2,0,0,-1,-1,4,-4,4,-4,4,-4,8,4,1,3
9tMBk;rH,0,0,-1,1,0,0,0,10.129283016944967,MBHtkr9;,-10.129283016944967,0,0,1,-1,0,0,0,4,-4,4,-4,4,-4,8,6,1,1
$c9hp<Ez,1,0,-1,0,1,0,1,9.714245517666122,Echpz9$<,-9.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
~4L+PYr/,1,0,-1,0,0,0,0,10.129283016944967,LPYr4~+/,-10.129283016944967,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,4,1,3
d{>-DFW6,0,2,-1,0,0,0,1,10.129283016944967,DFWd6{>-,-10.129283016944967,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
x^&j9d$Q,0,2,-1,0,1,0,2,10.129283016944967,Qxjd9^&$,-10.129283016944967,0,-2,1,0,-1,0,-2,7,-7,7,-7,7,-7,8,4,1,3
3D9B;q]},0,2,-1,-1,1,0,1,10.714245517666122,DBq39;]},-10.714245517666122,0,-2,1,1,-1,0,-1,9,-9,9,-9,9,-9,8,3,2,3
:3Wvx*EC,1,0,-1,0,0,1,1,10.714245517666122,WECvx3:*,-10.714245517666122,-1,0,1,0,0,-1,-1,4,-4,4,-4,4,-4,8,5,1,2
!}k9Fsxa,1,0,0,0,1,0,2,9.714245517666122,Fksxa9!},-9.714245517666122,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,8,5,1,2
-1;~}C8j,1,0,-1,0,1,0,1,9.714245517666122,Cj18-;~},-9.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,2,2,4
yD!$Znm6,0,1,-1,0,0,0,0,10.714245517666122,DZynm6!$,-10.714245517666122,0,-1,1,0,0,0,0,3,-3,3,-3,3,-3,8,5,1,2
be3UD{LO,0,0,-1,1,1,-1,0,9.714245517666122,UDLObe3{,-9.714245517666122,0,0,1,-1,-1,1,0,4,-4,4,-4,4,-4,8,6,1,1
"bG6)2,Is",0,1,-1,0,0,0,0,11.299208018387276,"GIbs62),",-11.299208018387276,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,8,4,2,2
eg8X9S^t,0,0,-1,-1,1,0,-1,10.714245517666122,XSegt89^,-10.714245517666122,0,0,1,1,-1,0,1,7,-7,7,-7,7,-7,8,5,2,1
;#Tv0Zy3,1,0,0,-1,1,0,1,11.299208018387276,TZvy03;#,-11.299208018387276,-1,0,0,1,-1,0,-1,6,-6,6,-6,6,-6,8,4,2,2
"4giIV2~,",0,1,0,0,1,0,2,11.299208018387276,"IVgi42~,",-11.299208018387276,0,-1,0,0,-1,0,-2,3,-3,3,-3,3,-3,8,4,2,2
#VOsh9]R,1,0,0,0,0,0,1,10.714245517666122,VORsh9#],-10.714245517666122,-1,0,0,0,0,0,-1,4,-4,4,-4,4,-4,8,5,1,2
3mec8#JL,0,0,-1,0,1,0,0,10.714245517666122,JLmec38#,-10.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,5,2,1
bI;?g1G4,0,1,-1,0,1,0,1,11.299208018387276,IGbg14;?,-11.299208018387276,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,8,4,2,2
=dLa3fFH,1,0,-1,0,1,0,1,10.129283016944967,LFHdaf3=,-10.129283016944967,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
"(=,$R8k&",1,0,0,0,1,0,2,8.39231742277876,"Rk8(=,$&",-8.39231742277876,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,2,1,5
4Z/ySOU@,0,1,-1,0,0,0,0,9.714245517666122,ZSOUy4/@,-9.714245517666122,0,-1,1,0,0,0,0,6,-6,6,-6,6,-6,8,5,1,2
3RqNNtD$,0,0,0,0,0,0,0,9.714245517666122,RNNDqt3$,-9.714245517666122,0,0,0,0,0,0,0,3,-3,3,-3,3,-3,8,6,1,1
=pg)N1a-,1,0,-1,0,1,1,2,10.129283016944967,Npga1=)-,-10.129283016944967,-1,0,1,0,-1,-1,-2,9,-9,9,-9,9,-9,8,4,1,3
2e3E8k6%,0,0,0,0,1,1,2,9.714245517666122,Eek2386%,-9.714245517666122,0,0,0,0,-1,-1,-2,9,-9,9,-9,9,-9,8,3,4,1
%0oZ7(]5,1,0,-1,1,1,0,2,10.129283016944967,Zo075%(],-10.129283016944967,-1,0,1,-1,-1,0,-2,3,-3,3,-3,3,-3,8,2,3,3
bNx0m]zk,0,0,-1,1,1,0,1,8.39231742277876,Nbxmzk0],-8.39231742277876,0,0,1,-1,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
"c5FM,Bw%",0,1,-1,0,1,0,1,10.714245517666122,"FMBcw5,%",-10.714245517666122,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,8,5,1,2
",[3A~oBq",1,0,-2,0,0,0,-1,10.714245517666122,"ABoq3,[~",-10.714245517666122,-1,0,2,0,0,0,1,4,-4,4,-4,4,-4,8,4,1,3
4(^CtR<H,0,2,-1,0,0,0,1,10.129283016944967,CRHt4(^<,-10.129283016944967,0,-2,1,0,0,0,-1,4,-4,4,-4,4,-4,8,4,1,3
4F{v$NG;,0,2,-2,0,0,0,0,10.129283016944967,FNGv4{$;,-10.129283016944967,0,-2,2,0,0,0,0,9,-9,9,-9,9,-9,8,4,1,3
".,ZG[4pF",1,0,-2,1,0,0,0,10.129283016944967,"ZGFp4.,[",-10.129283016944967,-1,0,2,-1,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
/LYr:2o1,1,0,-1,0,1,0,1,11.299208018387276,LYro21/:,-11.299208018387276,-1,0,1,0,-1,0,-1,6,-6,6,-6,6,-6,8,4,2,2
*Am0WM!4,1,0,0,0,1,0,2,10.714245517666122,AWMm04*!,-10.714245517666122,-1,0,0,0,-1,0,-2,6,-6,6,-6,6,-6,8,4,2,2
;lQA;4i(,1,0,-1,0,0,1,1,10.714245517666122,QAli4;;(,-10.714245517666122,-1,0,1,0,0,-1,-1,6,-6,6,-6,6,-6,8,4,1,3
|6:eQ-Cr,1,0,-2,0,0,1,0,10.714245517666122,QCer6|:-,-10.714245517666122,-1,0,2,0,0,-1,0,4,-4,4,-4,4,-4,8,4,1,3
2F{]n[f/,0,2,-1,0,0,0,1,9.714245517666122,Fnf2{][/,-9.714245517666122,0,-2,1,0,0,0,-1,9,-9,9,-9,9,-9,8,3,1,4
1yc!iGYU,0,0,-1,0,0,0,-1,10.129283016944967,GYUyci1!,-10.129283016944967,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,8,6,1,1
&;Iwqx1b,1,0,0,0,1,0,2,9.714245517666122,Iwqxb1&;,-9.714245517666122,-1,0,0,0,-1,0,-2,4,-4,4,-4,4,-4,8,5,1,2
z9BzZ:ty,0,0,-1,0,1,0,0,9.714245517666122,BZzzty9:,-9.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,6,1,1
wt~4:1bE,0,1,-2,1,0,0,0,10.714245517666122,Ewtb41~:,-10.714245517666122,0,-1,2,-1,0,0,0,1,-1,1,-1,1,-1,8,4,2,2
.0a%akAE,1,0,-1,0,0,0,0,10.714245517666122,AEaak0.%,-10.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
e68[YLp[,0,1,0,0,0,0,1,11.299208018387276,YLep68[[,-11.299208018387276,0,-1,0,0,0,0,-1,3,-3,3,-3,3,-3,8,4,2,2
slV_nN0y,0,0,-1,1,1,1,2,9.714245517666122,VNslny0_,-9.714245517666122,0,0,1,-1,-1,-1,-2,4,-4,4,-4,4,-4,8,6,1,1
3^cFk=dg,0,1,-1,1,0,0,1,9.714245517666122,Fckdg3^=,-9.714245517666122,0,-1,1,-1,0,0,-1,4,-4,4,-4,4,-4,8,5,1,2
!t)x1Ho6,1,0,-1,0,1,-1,0,10.714245517666122,Htxo16!),-10.714245517666122,-1,0,1,0,-1,1,0,9,-9,9,-9,9,-9,8,4,2,2
iZ;jT0b$,0,1,-1,1,1,0,2,10.714245517666122,ZTijb0;$,-10.714245517666122,0,-1,1,-1,-1,0,-2,6,-6,6,-6,6,-6,8,5,1,2
5o)16Dj[,0,1,-1,0,0,1,1,10.714245517666122,Doj516)[,-10.714245517666122,0,-1,1,0,0,-1,-1,6,-6,6,-6,6,-6,8,3,3,2
!G$2=$*q,1,0,-1,0,0,0,0,8.39231742277876,Gq2!$=$*,-8.39231742277876,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,2,1,5
}wT80y@],1,0,0,1,1,1,4,10.714245517666122,Twy80}@],-10.714245517666122,-1,0,0,-1,-1,-1,-4,6,-6,6,-6,6,-6,8,3,2,3
6t6H%J+9,0,1,-1,-1,1,0,0,10.714245517666122,HJt669%+,-10.714245517666122,0,-1,1,1,-1,0,0,9,-9,9,-9,9,-9,8,3,3,2
2$QsYUcY,0,0,-1,0,0,0,-1,9.714245517666122,QYUYsc2$,-9.714245517666122,0,0,1,0,0,0,1,1,-1,1,-1,1,-1,8,6,1,1
v(UbG97f,0,0,-1,0,1,0,0,10.714245517666122,UGvbf97(,-10.714245517666122,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,8,5,2,1
71w^5X(s,0,1,-1,0,0,0,0,10.714245517666122,Xws715^(,-10.714245517666122,0,-1,1,0,0,0,0,7,-7,7,-7,7,-7,8,3,3,2
}D8BwNhv,1,0,-1,0,1,0,1,10.129283016944967,DBNwhv8},-10.129283016944967,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,6,1,1
ei^u4O<H,0,1,-1,-1,1,1,1,10.714245517666122,OHeiu4^<,-10.714245517666122,0,-1,1,1,-1,-1,-1,7,-7,7,-7,7,-7,8,5,1,2
"1)MWK,Dc",0,1,-1,0,0,0,0,9.714245517666122,"MWKDc1),",-9.714245517666122,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
0Zd>wsVb,0,0,-1,0,0,0,-1,9.714245517666122,ZVdwsb0>,-9.714245517666122,0,0,1,0,0,0,1,4,-4,4,-4,4,-4,8,6,1,1
"=h7ZI,Dh",1,0,-1,0,1,0,1,10.714245517666122,"ZIDhh7=,",-10.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
)W*FvH1g,1,0,-1,0,1,0,1,10.714245517666122,WFHvg1)*,-10.714245517666122,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,5,1,2
cCW+{V6(,0,2,-1,0,0,0,1,10.129283016944967,CWVc6+{(,-10.129283016944967,0,-2,1,0,0,0,-1,3,-3,3,-3,3,-3,8,4,1,3
8BBCeyD>,0,0,0,0,0,0,0,9.714245517666122,BBCDey8>,-9.714245517666122,0,0,0,0,0,0,0,3,-3,3,-3,3,-3,8,6,1,1
6#qT[zHJ,0,1,-2,1,0,0,0,10.714245517666122,THJqz6#[,-10.714245517666122,0,-1,2,-1,0,0,0,4,-4,4,-4,4,-4,8,5,1,2
(J5do[#h,1,0,-1,0,1,0,1,10.129283016944967,Jdoh5([#,-10.129283016944967,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,8,4,1,3
#yK#7*#M,1,0,-1,0,0,0,0,9.714245517666122,KMy7##*#,-9.714245517666122,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,8,3,1,4
barX5x}9,0,0,-1,1,1,0,1,9.714245517666122,Xbarx59},-9.714245517666122,0,0,1,-1,-1,0,-1,3,-3,3,-3,3,-3,8,5,2,1
5k&1|CGx,0,1,-2,0,0,0,-1,11.299208018387276,CGkx51&|,-11.299208018387276,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,8,4,2,2
m6^!;A*<,0,2,-1,0,0,1,2,8.39231742277876,Am6^!;*<,-8.39231742277876,0,-2,1,0,0,-1,-2,3,-3,3,-3,3,-3,8,2,1,5
|LOu9^QZ,1,0,-1,1,0,0,1,9.714245517666122,LOQZu9|^,-9.714245517666122,-1,0,1,-1,0,0,-1,4,-4,4,-4,4,-4,8,5,1,2
?0azdW9H,1,0,-1,0,1,0,1,10.714245517666122,WHazd09?,-10.714245517666122,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,8,5,2,1
+?p:La$4,1,0,-1,0,0,0,0,9.714245517666122,Lpa4+?:$,-9.714245517666122,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,1,4
_9dD{=g_,1,0,0,1,0,0,2,9.714245517666122,Ddg9_{=_,-9.714245517666122,-1,0,0,-1,0,0,-2,6,-6,6,-6,6,-6,8,3,1,4
)%9^N&Dk,1,0,-1,-1,0,0,-1,9.714245517666122,NDk9)%^&,-9.714245517666122,-1,0,1,1,0,0,1,4,-4,4,-4,4,-4,8,3,1,4
?90z]Bt4,1,0,-1,0,0,0,0,10.714245517666122,Bzt904?],-10.714245517666122,-1,0,1,0,0,0,0,6,-6,6,-6,6,-6,8,3,3,2
lQB]RQn3,0,0,-1,1,0,0,0,9.714245517666122,QBRQln3],-9.714245517666122,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,8,6,1,1
cj}6nZpZ,0,0,-2,0,0,0,-2,9.714245517666122,ZZcjnp6},-9.714245517666122,0,0,2,0,0,0,2,1,-1,1,-1,1,-1,8,6,1,1
?E1+h&c8,1,0,-2,0,0,0,-1,10.714245517666122,Ehc18?+&,-10.714245517666122,-1,0,2,0,0,0,1,9,-9,9,-9,9,-9,8,3,2,3
y6a|0LDm,0,0,-1,0,1,1,1,10.714245517666122,LDyam60|,-10.714245517666122,0,0,1,0,-1,-1,-1,4,-4,4,-4,4,-4,8,5,2,1
>rA<1_PV,1,0,-2,1,0,0,0,10.129283016944967,APVr1><_,-10.129283016944967,-1,0,2,-1,0,0,0,4,-4,4,-4,4,-4,8,4,1,3
